iter	RMSE
6390	192492.7769
6391	192487.5278
6392	192477.0463
6393	192471.8575
6394	192465.2573
6395	192462.1066
6396	192460.0679
6397	192453.6742
6398	192430.7596
6399	192428.3463
6400	192427.4569
6401	192413.4931
6402	192412.5168
6403	192408.2468
6404	192404.9978
6405	192402.1221
6406	192396.4779
6407	192393.266
6408	192385.8261
6409	192377.1852
6410	192368.0873
6411	192364.8766
6412	192357.3639
6413	192334.7974
6414	192330.9259
6415	192320.9439
6416	192315.7962
6417	192312.517
6418	192293.9428
6419	192288.5779
6420	192282.3929
6421	192271.8946
6422	192260.7304
6423	192250.7443
6424	192247.6522
6425	192238.2123
6426	192231.8163
6427	192227.0176
6428	192220.1389
6429	192215.9574
6430	192206.1402
6431	192196.8208
6432	192188.4873
6433	192181.2948
6434	192178.4091
6435	192171.314
6436	192166.2581
6437	192159.054
6438	192157.6852
6439	192152.1323
6440	192149.1983
6441	192147.1968
6442	192141.9718
6443	192136.5254
6444	192133.0542
6445	192126.7495
6446	192122.1353
6447	192105.9927
6448	192103.024
6449	192101.0454
6450	192095.1597
6451	192088.6917
6452	192085.7012
6453	192078.4168
6454	192077.4851
6455	192072.1127
6456	192068.0243
6457	192059.685
6458	192055.9142
6459	192050.8555
6460	192048.5178
6461	192044.1615
6462	192028.0497
6463	192025.3778
6464	192023.4248
6465	192019.3532
6466	192007.7004
6467	191998.7028
6468	191976.336
6469	191972.598
6470	191964.5303
6471	191959.054
6472	191953.0323
6473	191947.9998
6474	191941.1375
6475	191937.1812
6476	191929.4652
6477	191917.9068
6478	191915.9832
6479	191906.6657
6480	191900.0408
6481	191897.3641
6482	191894.2152
6483	191883.2221
6484	191877.3185
6485	191873.5768
6486	191868.9059
6487	191858.2177
6488	191855.4035
6489	191849.5002
6490	191846.5662
6491	191839.9391
6492	191832.884
6493	191829.0651
6494	191823.071
6495	191817.7946
6496	191808.5758
6497	191804.9926
6498	191796.4475
6499	191793.3555
6500	191784.2918
6501	191781.4065
6502	191777.3581
6503	191772.5949
6504	191769.9821
6505	191768.0394
6506	191766.2147
6507	191765.281
6508	191760.6147
6509	191756.8518
6510	191749.5003
6511	191743.0458
6512	191742.3383
6513	191731.8111
6514	191730.9464
6515	191727.3571
6516	191715.8781
6517	191713.9913
6518	191707.0449
6519	191703.0367
6520	191691.1441
6521	191684.5475
6522	191683.2643
6523	191680.6819
6524	191679.8367
6525	191668.6238
6526	191663.9147
6527	191659.7437
6528	191654.7429
6529	191651.1084
6530	191640.1901
6531	191637.0255
6532	191630.6126
6533	191627.9076
6534	191623.769
6535	191619.7948
6536	191612.6144
6537	191608.237
6538	191607.4067
6539	191585.22
6540	191581.521
6541	191581.04
6542	191579.1846
6543	191569.6995
6544	191564.3751
6545	191560.6286
6546	191554.8951
6547	191546.924
6548	191540.8418
6549	191538.9058
6550	191535.4099
6551	191521.8591
6552	191517.9832
6553	191504.5552
6554	191502.6835
6555	191500.0011
6556	191491.2545
6557	191480.797
6558	191474.6995
6559	191458.9755
6560	191452.0637
6561	191446.4584
6562	191435.1906
6563	191431.4809
6564	191423.7424
6565	191417.895
6566	191412.7117
6567	191401.3998
6568	191386.6977
6569	191384.2702
6570	191366.2537
6571	191355.8871
6572	191354.5885
6573	191352.7628
6574	191345.1366
6575	191338.09
6576	191330.589
6577	191325.2929
6578	191315.7234
6579	191306.2541
6580	191299.4182
6581	191296.4623
6582	191292.299
6583	191285.2288
6584	191284.4871
6585	191278.8496
6586	191275.1004
6587	191273.0185
6588	191266.3588
6589	191261.2798
6590	191257.1203
6591	191247.5775
6592	191245.7836
6593	191230.4413
6594	191218.8881
6595	191206.2512
6596	191192.1834
6597	191184.6612
6598	191179.6052
6599	191169.3731
6600	191165.0926
6601	191163.2555
6602	191154.5677
6603	191149.6746
6604	191136.4908
6605	191125.7537
6606	191123.986
6607	191119.3987
6608	191110.5696
6609	191103.1606
6610	191100.5196
6611	191090.3445
6612	191088.2411
6613	191086.6489
6614	191080.0573
6615	191072.2969
6616	191067.2949
6617	191062.2705
6618	191056.5666
6619	191048.79
6620	191044.9621
6621	191043.2239
6622	191042.2037
6623	191031.5439
6624	191021.9289
6625	191015.9635
6626	191007.2245
6627	191004.2282
6628	191000.8286
6629	190991.5323
6630	190989.8535
6631	190988.1363
6632	190983.4201
6633	190972.733
6634	190971.8692
6635	190965.0141
6636	190960.6354
6637	190957.8111
6638	190954.5027
6639	190952.1519
6640	190944.7345
6641	190932.9713
6642	190930.8238
6643	190917.8857
6644	190907.8755
6645	190902.5254
6646	190899.0928
6647	190894.8914
6648	190887.6319
6649	190881.0871
6650	190874.0978
6651	190873.3457
6652	190865.2725
6653	190858.7005
6654	190852.693
6655	190849.9469
6656	190846.1591
6657	190842.5399
6658	190834.1852
6659	190832.2596
6660	190825.1331
6661	190813.8767
6662	190796.3084
6663	190792.5209
6664	190788.3838
6665	190778.921
6666	190770.4214
6667	190759.5722
6668	190755.5821
6669	190746.9432
6670	190741.3996
6671	190738.2875
6672	190732.8763
6673	190728.6767
6674	190723.1173
6675	190718.7279
6676	190715.5543
6677	190710.7603
6678	190707.6414
6679	190702.08
6680	190698.6863
6681	190692.8319
6682	190683.7816
6683	190680.1018
6684	190674.9007
6685	190664.3785
6686	190649.4085
6687	190644.6605
6688	190641.7597
6689	190630.9817
6690	190626.0252
6691	190622.1502
6692	190618.0515
6693	190612.3205
6694	190601.9451
6695	190596.6437
6696	190590.5457
6697	190585.0413
6698	190575.5652
6699	190569.0628
6700	190559.9634
6701	190549.8434
6702	190539.6263
6703	190532.6171
6704	190523.3669
6705	190517.3474
6706	190513.1729
6707	190502.7497
6708	190497.4245
6709	190483.4329
6710	190472.5276
6711	190468.484
6712	190465.6007
6713	190454.8222
6714	190449.5714
6715	190444.0776
6716	190433.7504
6717	190427.6315
6718	190419.2765
6719	190409.0279
6720	190405.1021
6721	190403.2174
6722	190399.3379
6723	190395.0106
6724	190392.4108
6725	190384.1246
6726	190377.3989
6727	190375.7246
6728	190370.149
6729	190367.747
6730	190363.8017
6731	190359.9514
6732	190357.7557
6733	190355.5846
6734	190355.01
6735	190351.5743
6736	190342.5094
6737	190332.7835
6738	190323.5255
6739	190313.3963
6740	190306.5467
6741	190291.7645
6742	190285.0405
6743	190279.1249
6744	190270.9043
6745	190269.2543
6746	190261.8746
6747	190257.2376
6748	190235.303
6749	190225.6007
6750	190221.2763
6751	190218.455
6752	190214.3284
6753	190196.5564
6754	190187.1954
6755	190165.4502
6756	190159.1506
6757	190155.0872
6758	190133.5268
6759	190131.7195
6760	190127.5817
6761	190119.4577
6762	190107.9764
6763	190099.3355
6764	190089.7835
6765	190085.1421
6766	190076.6533
6767	190074.8703
6768	190070.4533
6769	190068.6683
6770	190066.2778
6771	190065.5115
6772	190061.603
6773	190052.2146
6774	190045.1846
6775	190042.2653
6776	190036.1857
6777	190032.2802
6778	190029.4273
6779	190028.263
6780	190022.9989
6781	190010.6694
6782	190001.6201
6783	189997.6782
6784	189995.3588
6785	189986.0415
6786	189977.573
6787	189973.8797
6788	189966.5933
6789	189962.3459
6790	189957.4477
6791	189949.2981
6792	189942.1676
6793	189934.3672
6794	189924.4399
6795	189913.8551
6796	189904.6365
6797	189900.1137
6798	189888.3243
6799	189883.0003
6800	189879.5293
6801	189875.8991
6802	189867.6091
6803	189865.8665
6804	189853.6357
6805	189845.4261
6806	189839.5445
6807	189833.9197
6808	189831.7791
6809	189821.524
6810	189810.901
6811	189805.4343
6812	189802.6806
6813	189793.8437
6814	189789.0463
6815	189782.8789
6816	189776.9086
6817	189770.4493
6818	189764.6453
6819	189762.8272
6820	189758.4188
6821	189754.768
6822	189751.7463
6823	189750.106
6824	189746.2805
6825	189743.6741
6826	189735.5485
6827	189731.9037
6828	189721.7953
6829	189717.256
6830	189714.5862
6831	189709.7691
6832	189700.6876
6833	189698.2532
6834	189683.6817
6835	189676.4013
6836	189669.2343
6837	189647.8487
6838	189643.7486
6839	189635.0611
6840	189632.6924
6841	189620.7423
6842	189612.6913
6843	189608.164
6844	189600.1925
6845	189596.1056
6846	189581.7278
6847	189577.5754
6848	189574.6083
6849	189565.4562
6850	189562.4872
6851	189553.2904
6852	189548.2715
6853	189540.2339
6854	189530.2525
6855	189528.1514
6856	189520.2745
6857	189515.7064
6858	189507.8604
6859	189497.9546
6860	189485.632
6861	189477.109
6862	189471.4294
6863	189467.2685
6864	189458.8659
6865	189454.5588
6866	189453.7245
6867	189439.8371
6868	189429.1168
6869	189421.1716
6870	189416.8613
6871	189410.6027
6872	189406.8793
6873	189400.8497
6874	189393.7548
6875	189388.3572
6876	189382.0105
6877	189378.5345
6878	189369.7733
6879	189368.6597
6880	189362.2593
6881	189360.4606
6882	189357.961
6883	189356.8689
6884	189345.2104
6885	189339.8844
6886	189337.5142
6887	189334.6363
6888	189326.4765
6889	189320.6654
6890	189318.8615
6891	189316.9113
6892	189312.158
6893	189308.6381
6894	189300.9283
6895	189296.9578
6896	189289.2225
6897	189282.9327
6898	189273.8615
6899	189265.4518
6900	189262.1046
6901	189258.3086
6902	189256.626
6903	189255.0047
6904	189253.4889
6905	189249.8697
6906	189244.4566
6907	189237.328
6908	189230.3007
6909	189228.3449
6910	189223.2281
6911	189214.9223
6912	189212.1963
6913	189202.035
6914	189201.359
6915	189195.3187
6916	189185.6704
6917	189181.1558
6918	189177.0614
6919	189173.3459
6920	189152.1344
6921	189135.3009
6922	189131.2513
6923	189119.8006
6924	189117.8372
6925	189116.1767
6926	189113.7842
6927	189097.3649
6928	189093.3466
6929	189090.0156
6930	189077.9776
6931	189066.9741
6932	189061.2499
6933	189051.727
6934	189036.0659
6935	189028.7006
6936	189026.3795
6937	189022.386
6938	189018.8903
6939	189006.9701
6940	189002.9125
6941	188995.2197
6942	188987.9644
6943	188983.3123
6944	188982.4995
6945	188974.9282
6946	188970.8509
6947	188965.1495
6948	188951.2977
6949	188947.2308
6950	188943.3091
6951	188940.8176
6952	188933.8665
6953	188932.7942
6954	188923.5995
6955	188914.8953
6956	188909.1129
6957	188907.114
6958	188904.0372
6959	188900.1455
6960	188892.2759
6961	188886.774
6962	188877.6518
6963	188873.7688
6964	188866.2152
6965	188861.4822
6966	188850.6381
6967	188839.4239
6968	188825.878
6969	188818.3894
6970	188809.9069
6971	188809.1038
6972	188801.688
6973	188799.1263
6974	188796.9225
6975	188785.8371
6976	188784.3424
6977	188763.3607
6978	188755.1277
6979	188751.1294
6980	188749.0833
6981	188743.8122
6982	188737.9197
6983	188736.3255
6984	188734.055
6985	188729.6119
6986	188725.729
6987	188718.6839
6988	188714.6943
6989	188711.5786
6990	188704.5994
6991	188702.4475
6992	188696.019
6993	188687.5797
6994	188678.8838
6995	188675.435
6996	188660.1011
6997	188656.1658
6998	188646.7898
6999	188635.6756
7000	188633.7435
7001	188630.0309
7002	188625.3349
7003	188620.7873
7004	188611.8302
7005	188600.862
7006	188597.4517
7007	188591.129
7008	188586.63
7009	188584.7657
7010	188575.9282
7011	188573.0632
7012	188567.7335
7013	188563.5386
7014	188554.0018
7015	188551.689
7016	188549.2127
7017	188543.1432
7018	188537.1968
7019	188531.1149
7020	188523.1073
7021	188519.557
7022	188517.8389
7023	188505.1484
7024	188501.608
7025	188496.3197
7026	188489.4263
7027	188480.9216
7028	188477.0995
7029	188468.2357
7030	188466.5407
7031	188461.9882
7032	188454.8341
7033	188447.7497
7034	188445.3821
7035	188437.4552
7036	188433.0271
7037	188424.6898
7038	188403.8641
7039	188402.2903
7040	188394.2514
7041	188380.9032
7042	188367.1333
7043	188357.7417
7044	188350.5913
7045	188343.1984
7046	188339.4103
7047	188335.7562
7048	188326.441
7049	188319.5032
7050	188312.4955
7051	188310.4899
7052	188303.7776
7053	188299.8536
7054	188295.0657
7055	188287.8238
7056	188286.5697
7057	188275.9873
7058	188270.8143
7059	188261.7638
7060	188260.6327
7061	188259.2597
7062	188251.1566
7063	188247.6467
7064	188238.7264
7065	188235.1288
7066	188228.5534
7067	188215.1682
7068	188205.748
7069	188201.9329
7070	188196.1441
7071	188189.2475
7072	188185.1724
7073	188180.5731
7074	188177.2583
7075	188175.8273
7076	188165.0065
7077	188156.6902
7078	188154.5166
7079	188152.9029
7080	188150.0969
7081	188144.6486
7082	188131.6266
7083	188122.483
7084	188110.2966
7085	188105.4036
7086	188101.8377
7087	188098.3259
7088	188086.4997
7089	188079.6717
7090	188078.1156
7091	188061.5808
7092	188059.4395
7093	188038.8604
7094	188029.4165
7095	188009.0066
7096	188006.474
7097	188005.7933
7098	187995.0879
7099	187993.082
7100	187989.5126
7101	187985.8
7102	187978.8651
7103	187969.9538
7104	187966.3582
7105	187964.7803
7106	187953.4024
7107	187944.5768
7108	187943.5411
7109	187930.5739
7110	187927.3216
7111	187923.0835
7112	187923.0438
7113	187914.8572
7114	187905.1783
7115	187901.4989
7116	187900.8935
7117	187900.1195
7118	187889.4588
7119	187883.8905
7120	187881.0746
7121	187871.5477
7122	187867.2655
7123	187852.4128
7124	187844.5138
7125	187836.404
7126	187821.7411
7127	187811.2187
7128	187807.764
7129	187802.4537
7130	187795.6889
7131	187790.6501
7132	187786.5464
7133	187780.0358
7134	187774.5015
7135	187766.6534
7136	187764.5426
7137	187760.593
7138	187759.5707
7139	187752.9426
7140	187749.9452
7141	187749.111
7142	187745.9043
7143	187737.2154
7144	187730.0985
7145	187728.566
7146	187720.7805
7147	187715.5388
7148	187707.2938
7149	187705.7804
7150	187699.8431
7151	187691.9315
7152	187688.6593
7153	187680.4354
7154	187674.041
7155	187673.6452
7156	187672.2279
7157	187669.78
7158	187667.7908
7159	187667.1282
7160	187659.4914
7161	187657.2306
7162	187649.4388
7163	187640.5717
7164	187621.4026
7165	187618.2266
7166	187615.2113
7167	187611.6104
7168	187606.2792
7169	187605.5374
7170	187600.375
7171	187591.5857
7172	187587.2328
7173	187572.3964
7174	187565.1459
7175	187560.8834
7176	187558.1
7177	187555.308
7178	187552.1844
7179	187544.3521
7180	187535.8845
7181	187535.8465
7182	187527.8248
7183	187522.0189
7184	187519.7893
7185	187513.1057
7186	187509.9409
7187	187497.2953
7188	187492.1611
7189	187486.3958
7190	187482.2645
7191	187472.2497
7192	187467.2985
7193	187465.3237
7194	187462.6224
7195	187454.8826
7196	187451.5297
7197	187449.8982
7198	187447.683
7199	187439.2753
7200	187431.2402
7201	187428.1306
7202	187423.1231
7203	187416.493
7204	187408.0956
7205	187405.4817
7206	187403.3825
7207	187399.2183
7208	187389.2892
7209	187387.6901
7210	187379.1224
7211	187371.2477
7212	187370.3909
7213	187367.0442
7214	187363.5665
7215	187351.2833
7216	187343.813
7217	187335.315
7218	187315.2001
7219	187309.5689
7220	187298.4148
7221	187293.2684
7222	187289.6657
7223	187278.4217
7224	187269.5037
7225	187264.6274
7226	187263.0915
7227	187259.7996
7228	187259.1015
7229	187251.3947
7230	187249.1599
7231	187248.0235
7232	187245.9598
7233	187240.6596
7234	187238.4495
7235	187237.8003
7236	187228.5533
7237	187216.5606
7238	187209.7603
7239	187202.2739
7240	187196.0232
7241	187190.6441
7242	187189.6341
7243	187185.4168
7244	187179.1817
7245	187173.3805
7246	187161.9769
7247	187158.6532
7248	187149.8744
7249	187145.3397
7250	187139.1013
7251	187131.2608
7252	187125.9079
7253	187124.7055
7254	187118.2018
7255	187111.7614
7256	187109.7093
7257	187108.2921
7258	187107.2945
7259	187087.7751
7260	187082.6894
7261	187080.654
7262	187067.8815
7263	187064.0961
7264	187056.6333
7265	187052.4373
7266	187049.6833
7267	187046.108
7268	187045.1427
7269	187033.2712
7270	187027.3314
7271	187024.9245
7272	187018.8905
7273	187010.674
7274	187006.7411
7275	187001.0248
7276	186998.2885
7277	186990.6002
7278	186987.9465
7279	186975.2804
7280	186972.8415
7281	186971.2636
7282	186969.2491
7283	186960.8973
7284	186953.3446
7285	186941.6573
7286	186934.9681
7287	186929.2055
7288	186927.0103
7289	186920.8692
7290	186912.438
7291	186907.8575
7292	186905.7497
7293	186900.8365
7294	186893.2106
7295	186888.2386
7296	186883.8219
7297	186882.8752
7298	186878.8682
7299	186869.7378
7300	186862.3294
7301	186860.358
7302	186858.1807
7303	186852.1084
7304	186841.4661
7305	186835.8644
7306	186830.272
7307	186827.0544
7308	186825.059
7309	186821.0797
7310	186815.9086
7311	186803.3347
7312	186798.5874
7313	186790.6118
7314	186785.6459
7315	186784.7091
7316	186775.7575
7317	186772.1601
7318	186768.78
7319	186761.2471
7320	186755.4737
7321	186750.6391
7322	186748.0817
7323	186746.6889
7324	186742.3797
7325	186740.2308
7326	186738.6535
7327	186737.0497
7328	186734.5192
7329	186730.375
7330	186725.916
7331	186724.108
7332	186722.7461
7333	186717.6303
7334	186697.6968
7335	186695.7267
7336	186694.0881
7337	186690.2292
7338	186679.8564
7339	186670.6794
7340	186670.0589
7341	186668.4746
7342	186665.7517
7343	186658.5578
7344	186653.4113
7345	186651.0764
7346	186643.7749
7347	186624.002
7348	186623.3888
7349	186621.835
7350	186617.9626
7351	186615.2776
7352	186606.0582
7353	186604.1021
7354	186602.5627
7355	186597.6813
7356	186595.7405
7357	186592.5762
7358	186588.9425
7359	186583.731
7360	186580.4147
7361	186575.3495
7362	186574.6476
7363	186569.8557
7364	186569.1327
7365	186567.1527
7366	186560.5448
7367	186552.9099
7368	186547.8365
7369	186541.0024
7370	186534.2662
7371	186523.2488
7372	186518.5496
7373	186513.1554
7374	186511.003
7375	186506.1895
7376	186503.018
7377	186500.3708
7378	186496.4253
7379	186485.0795
7380	186484.3612
7381	186481.732
7382	186473.6411
7383	186471.5185
7384	186464.304
7385	186459.3216
7386	186451.0853
7387	186448.8641
7388	186447.8627
7389	186436.9465
7390	186431.077
7391	186423.2157
7392	186414.1835
7393	186407.7083
7394	186405.2455
7395	186398.8864
7396	186396.7644
7397	186393.7409
7398	186383.4242
7399	186381.3301
7400	186379.0032
7401	186378.3961
7402	186376.5377
7403	186370.0796
7404	186368.8853
7405	186366.9686
7406	186361.8926
7407	186359.9898
7408	186356.2292
7409	186354.1398
7410	186351.2004
7411	186342.5988
7412	186336.1831
7413	186334.5614
7414	186327.2603
7415	186322.8865
7416	186314.7559
7417	186314.145
7418	186298.7419
7419	186294.0219
7420	186291.2116
7421	186287.8051
7422	186279.215
7423	186270.9907
7424	186267.8721
7425	186262.1627
7426	186257.6625
7427	186250.8882
7428	186250.2042
7429	186248.0909
7430	186240.5714
7431	186238.6
7432	186236.0101
7433	186229.7448
7434	186222.9355
7435	186219.4064
7436	186209.2797
7437	186207.2126
7438	186203.1196
7439	186201.0841
7440	186197.9744
7441	186195.9343
7442	186187.3776
7443	186184.112
7444	186176.0798
7445	186171.1043
7446	186167.3736
7447	186163.9802
7448	186155.2313
7449	186152.5065
7450	186149.9148
7451	186142.278
7452	186137.4011
7453	186135.0858
7454	186132.5063
7455	186124.9765
7456	186123.7145
7457	186122.2235
7458	186116.6666
7459	186113.3125
7460	186110.4172
7461	186101.7485
7462	186094.2131
7463	186083.6697
7464	186075.6763
7465	186071.9945
7466	186069.9713
7467	186061.7514
7468	186057.6093
7469	186051.6359
7470	186044.2074
7471	186042.2001
7472	186040.0383
7473	186038.1461
7474	186036.151
7475	186026.216
7476	186023.6698
7477	186018.728
7478	186013.5789
7479	186011.6997
7480	186009.3261
7481	186000.8819
7482	185998.3517
7483	185993.7421
7484	185991.8894
7485	185987.234
7486	185985.2501
7487	185982.9826
7488	185976.8988
7489	185970.8239
7490	185961.2743
7491	185960.1561
7492	185956.1423
7493	185952.6253
7494	185948.0249
7495	185944.41
7496	185943.7428
7497	185941.7868
7498	185930.9852
7499	185927.3658
7500	185923.3645
7501	185921.7568
7502	185909.3586
7503	185902.7067
7504	185898.1567
7505	185889.9804
7506	185884.418
7507	185879.5039
7508	185868.9382
7509	185856.968
7510	185851.9569
7511	185841.0729
7512	185836.9948
7513	185823.2778
7514	185816.2792
7515	185809.5546
7516	185801.2649
7517	185796.7738
7518	185793.1994
7519	185782.0085
7520	185778.6561
7521	185771.7619
7522	185769.8128
7523	185766.2684
7524	185761.6263
7525	185758.2032
7526	185756.2797
7527	185754.3548
7528	185746.2705
7529	185744.37
7530	185740.3033
7531	185738.4534
7532	185729.3852
7533	185722.7309
7534	185714.7609
7535	185713.5326
7536	185710.5151
7537	185708.0632
7538	185701.0767
7539	185699.2636
7540	185696.1472
7541	185692.8133
7542	185686.1047
7543	185673.7327
7544	185666.7479
7545	185662.094
7546	185660.2708
7547	185645.3912
7548	185640.5444
7549	185638.6362
7550	185630.2338
7551	185628.4572
7552	185624.9968
7553	185620.1946
7554	185618.3131
7555	185613.2449
7556	185610.0383
7557	185606.1713
7558	185600.3658
7559	185580.7547
7560	185575.6182
7561	185572.1296
7562	185567.3368
7563	185562.5807
7564	185559.8068
7565	185558.1033
7566	185553.7059
7567	185540.3759
7568	185538.5205
7569	185535.4541
7570	185529.5061
7571	185521.1837
7572	185516.839
7573	185514.4866
7574	185504.9979
7575	185499.918
7576	185496.6692
7577	185488.3447
7578	185477.6856
7579	185475.5677
7580	185472.7489
7581	185464.9236
7582	185456.9819
7583	185453.7539
7584	185451.1538
7585	185449.0139
7586	185444.8122
7587	185441.4634
7588	185439.4313
7589	185434.9441
7590	185431.6037
7591	185423.8335
7592	185418.7583
7593	185414.5216
7594	185412.678
7595	185407.7548
7596	185401.3829
7597	185398.6057
7598	185393.2877
7599	185389.8402
7600	185384.4824
7601	185380.1667
7602	185369.9987
7603	185364.7138
7604	185359.5257
7605	185357.1448
7606	185347.7559
7607	185342.1502
7608	185333.8431
7609	185326.0992
7610	185321.4558
7611	185318.9049
7612	185314.2234
7613	185309.0446
7614	185307.2248
7615	185300.3358
7616	185295.4402
7617	185292.0389
7618	185290.1907
7619	185283.5411
7620	185278.4292
7621	185276.6316
7622	185272.8129
7623	185264.8896
7624	185263.4212
7625	185252.9223
7626	185243.0384
7627	185239.531
7628	185233.5775
7629	185228.2062
7630	185222.31
7631	185217.0145
7632	185209.9564
7633	185205.3277
7634	185198.8644
7635	185195.509
7636	185193.7905
7637	185188.7454
7638	185184.8523
7639	185181.7637
7640	185175.9596
7641	185171.3967
7642	185168.9863
7643	185165.934
7644	185161.6002
7645	185160.131
7646	185157.6058
7647	185155.7989
7648	185153.3803
7649	185151.6075
7650	185148.3135
7651	185145.322
7652	185139.512
7653	185131.5719
7654	185128.502
7655	185125.1985
7656	185120.7895
7657	185116.9296
7658	185115.1676
7659	185112.0529
7660	185109.0891
7661	185106.7149
7662	185103.5658
7663	185100.3712
7664	185091.0105
7665	185087.6255
7666	185081.8689
7667	185077.7125
7668	185073.2636
7669	185070.1563
7670	185066.0488
7671	185063.1434
7672	185061.1735
7673	185059.4824
7674	185056.2869
7675	185050.3438
7676	185047.9141
7677	185042.7864
7678	185039.3956
7679	185036.5128
7680	185034.0335
7681	185031.1321
7682	185028.2616
7683	185025.6166
7684	185016.7848
7685	185014.3982
7686	185009.5404
7687	185007.7742
7688	185004.8764
7689	185002.5422
7690	184994.4786
7691	184991.6545
7692	184983.8461
7693	184979.0703
7694	184976.2783
7695	184974.5239
7696	184972.7809
7697	184969.5243
7698	184963.5385
7699	184962.4364
7700	184959.2771
7701	184955.0881
7702	184951.999
7703	184944.7324
7704	184942.0626
7705	184939.064
7706	184934.5862
7707	184932.2941
7708	184930.5653
7709	184927.9293
7710	184926.4821
7711	184923.6579
7712	184919.6264
7713	184917.8844
7714	184915.7819
7715	184912.1738
7716	184906.4955
7717	184902.13
7718	184899.0804
7719	184892.5302
7720	184888.0867
7721	184885.2165
7722	184880.5612
7723	184877.4489
7724	184875.7467
7725	184870.4105
7726	184868.7335
7727	184866.0008
7728	184862.5582
7729	184857.8263
7730	184854.7367
7731	184844.4166
7732	184841.0906
7733	184836.3413
7734	184827.226
7735	184823.9777
7736	184819.2464
7737	184817.573
7738	184812.2701
7739	184807.4907
7740	184805.2212
7741	184802.1789
7742	184799.1295
7743	184796.4556
7744	184793.9725
7745	184792.2398
7746	184789.2459
7747	184787.1825
7748	184783.811
7749	184778.1793
7750	184775.1793
7751	184768.6344
7752	184765.659
7753	184762.2611
7754	184759.625
7755	184755.5811
7756	184748.1762
7757	184746.0886
7758	184741.3395
7759	184731.4521
7760	184729.9284
7761	184726.4496
7762	184724.8983
7763	184722.2805
7764	184715.4273
7765	184712.4407
7766	184711.0174
7767	184709.3677
7768	184704.6686
7769	184702.9238
7770	184699.1641
7771	184696.7836
7772	184689.1277
7773	184686.1907
7774	184679.3898
7775	184673.797
7776	184667.1518
7777	184663.9261
7778	184661.0122
7779	184656.8915
7780	184655.8605
7781	184651.504
7782	184647.5668
7783	184635.7192
7784	184633.0563
7785	184630.1744
7786	184620.3998
7787	184617.5418
7788	184614.3258
7789	184604.3273
7790	184593.3289
7791	184590.8041
7792	184587.6342
7793	184584.4983
7794	184581.974
7795	184579.2077
7796	184568.7915
7797	184565.8293
7798	184561.8778
7799	184552.0426
7800	184544.4086
7801	184541.733
7802	184537.8875
7803	184534.6263
7804	184532.142
7805	184527.6306
7806	184524.5082
7807	184517.7942
7808	184513.1208
7809	184507.8033
7810	184505.3446
7811	184500.0968
7812	184497.9125
7813	184496.7228
7814	184492.5703
7815	184490.137
7816	184487.453
7817	184480.0473
7818	184477.043
7819	184475.3114
7820	184471.2176
7821	184468.3026
7822	184457.1427
7823	184454.7366
7824	184451.5389
7825	184449.6749
7826	184445.1091
7827	184440.6933
7828	184437.8223
7829	184434.7439
7830	184433.1199
7831	184429.9367
7832	184421.1114
7833	184418.218
7834	184410.6802
7835	184408.3006
7836	184396.8645
7837	184386.0656
7838	184381.2179
7839	184380.5244
7840	184377.9009
7841	184374.8557
7842	184371.6984
7843	184368.158
7844	184365.8049
7845	184363.4441
7846	184358.9603
7847	184352.2065
7848	184347.6527
7849	184345.4036
7850	184342.0335
7851	184339.8439
7852	184337.7074
7853	184323.1165
7854	184320.8014
7855	184314.1638
7856	184311.2417
7857	184306.8633
7858	184305.0219
7859	184302.4573
7860	184293.8558
7861	184290.1637
7862	184287.8743
7863	184284.7635
7864	184282.4766
7865	184275.7473
7866	184271.1887
7867	184268.1701
7868	184256.4218
7869	184253.8897
7870	184250.4278
7871	184249.0739
7872	184243.9759
7873	184241.4634
7874	184239.2135
7875	184236.7283
7876	184234.5044
7877	184232.8019
7878	184230.4461
7879	184225.2014
7880	184223.6918
7881	184221.235
7882	184219.1034
7883	184216.9057
7884	184213.2845
7885	184210.4136
7886	184208.1091
7887	184202.6634
7888	184199.8732
7889	184195.4681
7890	184190.3062
7891	184187.6123
7892	184185.5631
7893	184182.6155
7894	184180.6644
7895	184177.2781
7896	184175.2161
7897	184173.5816
7898	184172.4398
7899	184164.7033
7900	184159.5874
7901	184157.9846
7902	184155.199
7903	184150.3769
7904	184146.0503
7905	184144.3428
7906	184138.5768
7907	184135.2445
7908	184132.826
7909	184128.9612
7910	184123.8941
7911	184122.199
7912	184119.8018
7913	184115.2027
7914	184107.1855
7915	184104.8067
7916	184104.1898
7917	184102.5272
7918	184099.4491
7919	184097.089
7920	184095.9686
7921	184092.6765
7922	184089.5322
7923	184086.8794
7924	184082.1301
7925	184072.6379
7926	184069.3865
7927	184064.9586
7928	184050.5937
7929	184045.9126
7930	184043.7848
7931	184041.6785
7932	184040.0271
7933	184038.2975
7934	184035.0634
7935	184032.9533
7936	184029.4263
7937	184027.5397
7938	184024.1158
7939	184021.2664
7940	184011.8711
7941	184004.7197
7942	184002.7296
7943	184000.4733
7944	183997.4804
7945	183993.043
7946	183990.9698
7947	183979.6784
7948	183973.1002
7949	183953.6809
7950	183948.2403
7951	183946.5785
7952	183943.4041
7953	183940.2637
7954	183928.015
7955	183926.3663
7956	183924.3856
7957	183922.2026
7958	183914.377
7959	183902.4234
7960	183899.1405
7961	183897.333
